mission_id,rocket_name,family,launch_date,launch_site,lat,lon,payload_kg,orbit,success,flight_time_min,cost_million_usd,mission_year,payload_class,cost_per_kg
609,rocket_61,delta,2001-04-25,plesetsk,62.883026143755416,40.498392713244876,5776,heo,0,104,29.48,2001,heavy,5102.994633893024
610,rocket_269,delta,2002-11-12,jiuquan,40.960856572870874,100.30789654070733,4500,transfer,0,107,31.26,2002,large,6945.123305932015
611,rocket_255,atlas,2020-06-01,plesetsk,62.91914115996387,40.45757899940954,50,leo,0,-4,20.94,2020,small,410588.23529411765
612,rocket_291,vega,2007-06-27,plesetsk,62.92349243088203,40.481830112944934,194,gto,1,35,15.51,2007,small,79538.46153846153
613,rocket_53,delta,2005-03-04,kourou,5.216556952035947,-52.74835361034489,4981,transfer,1,118,44.64,2005,large,8960.256924929747
614,rocket_23,falcon,2000-07-20,kourou,5.243915976974194,-52.76272898376091,4804,leo,0,6,49.05,2000,large,10208.11654526535
615,rocket_187,vega,2017-03-06,baikonur,45.95887668284289,63.31969196256606,3068,gto,0,62,26.17,2017,large,8527.207559465623
616,rocket_284,falcon,2018-10-23,kourou,5.240873144474054,-52.78980416813599,6354,meo,0,59,58.57,2018,heavy,9216.365066876475
617,rocket_214,soyuz,2014-05-08,jiuquan,40.95649543234888,100.27483686881934,1471,leo,1,0,32.24,2014,medium,21902.17391304348
618,rocket_62,longmarch,2022-07-09,cape canaveral,28.412793875597917,-80.6428457354332,2909,gto,1,39,21.93,2022,large,7536.082474226804
619,rocket_265,soyuz,2002-01-22,tanegashima,30.39683892342579,130.97506877724976,590,leo,1,8,5.36,2002,medium,9069.373942470389
620,rocket_145,vega,2013-12-08,plesetsk,62.899531942220605,40.48239804279058,4476,leo,1,14,47.68,2013,large,10649.988831807013
621,rocket_5,vega,2016-07-19,kourou,5.228073672668631,-52.790618005849886,4237,meo,0,145,20.85,2016,large,4919.773478055687
622,rocket_125,delta,2020-10-22,plesetsk,62.890162044540844,40.489841351994635,3297,sso,0,149,28.83,2020,large,8741.661613098848
623,rocket_101,vega,2024-07-07,kourou,5.177910712068458,-52.75617168981427,679,gto,1,10,30.48,2024,medium,44823.529411764706
624,rocket_210,falcon,2001-01-26,kourou,5.240676960515792,-52.74729113167166,5143,sso,0,124,33.63,2001,heavy,6537.713841368584
625,rocket_5,longmarch,2015-01-10,cape canaveral,28.389217071881333,-80.59473352780886,1172,transfer,1,74,16.47,2015,medium,14040.92071611253
626,rocket_158,electron,2004-08-30,kourou,5.2418179411518,-52.80791063560903,1000,sso,0,118,37.4,2004,medium,37362.63736263736
627,rocket_215,soyuz,2022-01-26,cape canaveral,28.394894377816847,-80.64554157686959,1742,gto,0,13,11.68,2022,medium,6701.090074584051
628,rocket_48,delta,2001-12-20,kourou,5.277863958644199,-52.798237668391266,2986,sso,1,118,35.46,2001,large,11871.44291931704
629,rocket_191,electron,2020-07-25,vandenberg,34.74490161299018,-120.58555574778592,2818,sso,0,125,20.85,2020,large,7396.239801347996
630,rocket_259,atlas,2005-12-27,tanegashima,30.399132163097278,130.9264566428682,1148,leo,0,-14,26.87,2005,medium,23385.55265448216
631,rocket_223,falcon,2005-11-11,kourou,5.268995673724816,-52.7823696103952,2889,meo,1,105,39.8,2005,large,13771.626297577855
632,rocket_162,delta,2017-08-17,plesetsk,62.923061563840065,40.46270837843769,3829,meo,1,107,40.98,2017,large,10699.738903394256
633,rocket_140,vega,2010-06-24,vandenberg,34.76989250776422,-120.59330428724641,588,gto,0,47,31.58,2010,medium,53616.29881154499
634,rocket_300,ariane,2004-11-20,baikonur,45.98940565792836,63.283466417450576,4207,leo,0,14,48.39,2004,large,11499.524714828898
635,rocket_231,ariane,2020-11-26,plesetsk,62.94563869084632,40.49393304537532,3474,heo,0,110,23.18,2020,large,6670.503597122302
636,rocket_275,atlas,2016-01-27,kourou,5.202778331688656,-52.75793495870501,2667,heo,0,129,20.32,2016,large,7616.191904047976
637,rocket_238,delta,2011-11-20,vandenberg,34.7484851759207,-120.52683513858835,873,leo,1,18,44.33,2011,medium,50720.823798627
638,rocket_156,ariane,2001-10-22,kourou,5.231018563106939,-52.801457878026234,1068,meo,1,79,50.71,2001,medium,47436.85687558466
639,rocket_47,ariane,2011-02-18,plesetsk,62.918797475096305,40.47768951258929,5808,heo,1,132,58.73,2011,heavy,10110.173868135651
640,rocket_154,falcon,2011-09-02,baikonur,45.9544873813203,63.305648140266804,7070,leo,0,3,81.47,2011,heavy,11521.70838636685
641,rocket_232,electron,2011-03-17,vandenberg,34.75006873725742,-120.58783422440361,844,heo,1,127,5.0,2011,medium,5917.15976331361
642,rocket_72,atlas,2005-06-12,cape canaveral,28.40274259881242,-80.62118898280987,500,leo,1,-32,60.63,2005,small,121017.96407185629
643,,,2008-11-20,,30.386518088738647,130.95401137027977,814,,1,111,20.75,2008,medium,25460.122699386502
644,rocket_299,atlas,2011-08-11,vandenberg,34.75879327728862,-120.59955035079685,2744,leo,1,21,22.01,2011,large,8018.214936247723
645,rocket_102,atlas,2019-11-22,baikonur,45.991607633713166,63.33142123476707,1301,leo,0,30,37.67,2019,medium,28932.411674347157
646,rocket_63,longmarch,2001-11-30,satish dhawan,13.717595515348957,80.2227011422318,1204,leo,0,12,42.7,2001,medium,35435.68464730291
647,rocket_294,ariane,2019-06-06,tanegashima,30.390532920567882,130.9558773143408,6081,heo,1,117,40.48,2019,heavy,6655.705360078921
648,rocket_196,falcon,2019-02-20,baikonur,45.992394022153086,63.28327890835764,2220,meo,1,112,16.72,2019,large,7528.140477262494
649,rocket_96,soyuz,2012-05-02,jiuquan,40.954160312670815,100.30047607419411,3010,heo,1,104,24.38,2012,large,8096.977748256393
650,rocket_18,ariane,2011-01-09,jiuquan,40.96513368496989,100.28706884507338,7002,heo,0,84,16.54,2011,heavy,2361.8449236041697
651,rocket_282,electron,2021-06-27,cape canaveral,28.392586972706177,-80.58208003201527,606,leo,1,21,6.32,2021,medium,10411.86161449753
652,rocket_197,delta,2006-02-26,tanegashima,30.365100690392637,130.9470485500338,6193,gto,1,54,52.45,2006,heavy,8467.87213432354
653,rocket_279,soyuz,2000-11-15,tanegashima,30.36423077078755,130.9768585953859,2799,transfer,1,121,21.1,2000,large,7535.714285714285
654,rocket_246,longmarch,2024-06-04,satish dhawan,13.736762106646466,80.25365677155071,2689,meo,1,143,57.74,2024,large,21464.68401486989
655,rocket_199,longmarch,2012-02-17,baikonur,45.942071993865646,63.31431546636981,660,leo,1,22,17.93,2012,medium,27125.567322239032
656,rocket_113,longmarch,2001-04-25,jiuquan,40.95137660535931,100.31343129349825,4234,leo,0,31,37.71,2001,large,8904.368358913813
657,rocket_272,vega,2016-01-13,kourou,5.246409756895485,-52.78435856019375,2288,gto,0,46,23.08,2016,large,10083.005679335954
658,rocket_127,atlas,2010-10-26,jiuquan,40.978222934416266,100.29832651377468,567,sso,1,128,21.33,2010,medium,37552.81690140845
659,rocket_113,falcon,2017-06-03,plesetsk,62.956337465803095,40.48278560901762,5790,gto,1,54,36.76,2017,heavy,6347.78103954412
660,rocket_122,ariane,2014-04-07,plesetsk,62.89532823220425,40.480259978242756,3984,sso,1,100,29.71,2014,large,7455.457967377666
661,rocket_181,falcon,2006-05-17,kourou,5.235015901676532,-52.75821832243699,4571,heo,0,125,38.86,2006,large,8499.562554680664
662,rocket_90,delta,2021-12-31,cape canaveral,28.393278642483914,-80.62391521838593,5301,leo,1,3,15.97,2021,heavy,3012.070916635232
663,rocket_120,falcon,2009-10-24,cape canaveral,28.423769868628693,-80.63088323703705,4165,sso,1,97,58.12,2009,large,13951.032165146424
664,rocket_1,vega,2014-11-18,kourou,5.234937863966062,-52.779019636070764,4445,gto,0,17,41.46,2014,large,9325.23616734143
665,rocket_91,longmarch,2014-07-07,cape canaveral,28.375019068200547,-80.58977297736047,836,leo,0,36,48.0,2014,medium,57347.67025089606
666,rocket_73,ariane,2004-12-22,plesetsk,62.90619612560368,40.51090390148554,4636,leo,0,10,61.49,2004,large,13260.72891956006
667,rocket_203,longmarch,2004-07-13,plesetsk,62.9092724971872,40.48902954475111,3142,meo,0,122,28.28,2004,large,8997.772828507796
668,rocket_70,longmarch,2007-01-24,tanegashima,30.392456487020112,130.93767686553258,245,transfer,0,147,42.59,2007,small,173130.081300813
669,rocket_163,vega,2007-10-25,plesetsk,62.940984611614404,40.447666815749464,341,gto,0,50,25.43,2007,small,74356.72514619883
670,rocket_194,ariane,2013-10-05,jiuquan,40.97764937286866,100.27371632804399,8257,gto,1,60,41.44,2013,heavy,5018.164204407847
671,rocket_1,ariane,2017-07-25,cape canaveral,28.3911418274302,-80.61563430374387,7904,gto,1,34,37.26,2017,heavy,4713.4724857685005
672,rocket_114,longmarch,2004-09-01,satish dhawan,13.708572108175707,80.24703233572362,397,gto,1,21,57.31,2004,small,143994.97487437187
673,rocket_40,longmarch,2010-09-04,plesetsk,62.9625217456076,40.462784499725366,918,meo,0,144,29.83,2010,medium,32459.194776931447
674,rocket_46,ariane,2015-01-22,satish dhawan,13.730815734270648,80.1869685719048,3460,leo,1,2,52.94,2015,large,15296.157180005779
675,rocket_108,delta,2011-03-12,vandenberg,34.7605296375021,-120.56782673943727,4983,meo,0,147,25.27,2011,large,5070.224719101124
676,rocket_56,delta,2000-01-21,cape canaveral,28.389933705891007,-80.59587390929848,8459,heo,0,98,26.19,2000,heavy,3095.744680851064
677,rocket_215,vega,2007-06-18,tanegashima,30.36968756356439,130.9777303116701,1872,heo,1,94,30.34,2007,medium,16198.611852642818
678,rocket_180,electron,2024-06-29,tanegashima,30.397920551500267,130.90024987117204,627,leo,1,16,25.36,2024,medium,40382.16560509554
679,rocket_296,vega,2010-02-12,baikonur,45.97843396367643,63.29354636719681,466,heo,0,153,23.83,2010,small,51027.83725910064
680,rocket_18,atlas,2013-03-24,cape canaveral,28.365938253066467,-80.61644510028927,2212,meo,1,141,36.38,2013,large,16439.222774514234
681,rocket_54,delta,2003-04-30,plesetsk,62.89770606252612,40.49829629289689,5772,gto,1,16,29.11,2003,heavy,5042.438939892603
682,rocket_83,electron,2003-05-13,vandenberg,34.73748687238575,-120.54461951274075,485,meo,1,136,31.93,2003,small,65699.58847736625
683,rocket_16,vega,2019-05-07,baikonur,45.97063837576253,63.301545263496656,1774,sso,1,116,9.38,2019,medium,5284.507042253521
684,rocket_81,electron,2002-05-27,vandenberg,34.735694066894276,-120.59122045401332,1234,meo,1,134,62.32,2002,medium,50461.53846153846
685,rocket_98,soyuz,2018-05-11,jiuquan,40.95413041156247,100.27513173654854,992,transfer,1,106,40.31,2018,medium,40594.15911379657
686,rocket_153,delta,2010-08-27,vandenberg,34.7550461230322,-120.60502670220835,5395,leo,1,-2,30.53,2010,heavy,5657.894736842105
687,rocket_293,electron,2022-01-08,baikonur,45.98565113624708,63.33627800289799,1460,leo,1,33,40.98,2022,medium,28049.281314168376
688,rocket_2,longmarch,2019-03-07,vandenberg,34.7212586785286,-120.55909262129934,1848,meo,0,149,19.51,2019,medium,10551.64954029205
689,rocket_103,vega,2004-05-08,cape canaveral,28.390955030523887,-80.60024226968332,1092,gto,1,19,33.705,2004,medium,30837.145471180236
690,rocket_150,ariane,2003-09-04,satish dhawan,13.70004267997829,80.20149589471175,5866,leo,0,17,42.96,2003,heavy,7322.311232316346
691,rocket_204,delta,2021-02-14,satish dhawan,13.718053892123985,80.26152614776962,6332,transfer,1,117,38.82,2021,heavy,6129.796305068688
692,rocket_47,delta,2024-05-28,tanegashima,30.376625568441124,130.95624213836567,5980,gto,1,53,35.35,2024,heavy,5910.3828791172045
693,rocket_196,longmarch,2016-07-27,baikonur,45.9689735171506,63.315350401983146,5276,heo,0,120,25.9,2016,heavy,4908.091718779609
694,rocket_135,falcon,2019-09-22,satish dhawan,13.751753399965658,80.23078688141624,933,meo,1,124,42.67,2019,medium,45685.22483940043
695,rocket_138,soyuz,2002-10-06,baikonur,45.94331859030192,63.31215445538945,1877,transfer,1,122,28.22,2002,medium,15026.624068157615
696,rocket_44,atlas,2015-06-03,tanegashima,30.3853774236088,130.96691610042055,544,sso,1,92,40.52,2015,medium,74348.62385321101
697,rocket_284,soyuz,2002-09-26,tanegashima,30.414977434718793,130.99755479386295,503,sso,1,108,35.73,2002,medium,70892.85714285714
698,rocket_275,electron,2021-04-19,kourou,5.225304866583113,-52.76210057088583,169,heo,0,115,23.9,2021,small,140588.23529411765
699,rocket_41,delta,2017-09-16,cape canaveral,28.412460477132214,-80.62498668138537,2005,sso,1,133,11.03,2017,large,5498.504486540379
700,rocket_62,ariane,2020-02-22,baikonur,45.98558826201911,63.32093403854142,5522,gto,1,21,46.21,2020,heavy,8366.829621582474
701,rocket_99,soyuz,2005-08-29,cape canaveral,28.39784443793346,-80.59294839600335,530,heo,0,120,41.06,2005,medium,77325.80037664784
702,rocket_223,atlas,2009-01-21,baikonur,45.970581677166905,63.31083127353364,2657,sso,1,98,5.0,2009,large,1881.1136192626034
703,rocket_164,delta,2003-01-02,vandenberg,34.740662181168105,-120.54330687042342,1618,heo,1,89,36.28,2003,medium,22408.89437924645
704,,,2014-08-18,,40.957597660974926,100.27301987664104,966,,1,117,33.96,2014,medium,35118.92450879007
705,rocket_7,vega,2023-06-10,tanegashima,30.37301599294137,130.9645302027634,1472,leo,0,0,5.0,2023,medium,3394.4331296673454
706,rocket_77,electron,2006-08-25,vandenberg,34.77054610728578,-120.58078869505317,1220,leo,1,0,39.78,2006,medium,32579.85257985258
707,rocket_147,atlas,2024-01-10,plesetsk,62.92016846735563,40.48934386123838,2012,heo,1,112,36.22,2024,large,17993.04520615996
708,rocket_197,delta,2021-10-12,satish dhawan,13.70298653791012,80.23011802068187,3120,leo,0,11,27.24,2021,large,8727.971803909004
709,rocket_142,ariane,2018-01-28,baikonur,45.985131914305555,63.330642714807205,4874,sso,0,85,54.99,2018,large,11280.0
710,rocket_20,electron,2017-10-02,plesetsk,62.88877366216675,40.47385958493059,256,transfer,1,131,39.3,2017,small,152918.28793774318
711,rocket_26,soyuz,2021-04-25,jiuquan,40.956630310829695,100.28066206756914,436,meo,1,124,54.02,2021,small,123615.56064073226
712,rocket_173,falcon,2013-08-05,jiuquan,40.949363158012964,100.30788721906859,5373,meo,0,76,42.06,2013,heavy,7826.5723855601045
713,rocket_51,vega,2010-03-23,baikonur,45.95226989274701,63.306138528417414,4749,meo,0,122,39.25,2010,large,8263.157894736842
714,rocket_165,vega,2012-02-01,tanegashima,30.36125971800601,130.92998888071313,854,sso,0,110,17.61,2012,medium,20596.491228070176
715,rocket_97,atlas,2019-10-25,kourou,5.236892154488686,-52.74285840463038,348,heo,1,109,32.26,2019,small,92435.53008595988
716,rocket_265,vega,2016-10-09,cape canaveral,28.370035558577523,-80.59701466618482,5688,sso,1,107,14.78,2016,heavy,2597.9961328880295
717,rocket_34,ariane,2013-12-15,tanegashima,30.399122368695487,130.9691835046688,3637,gto,1,53,38.02,2013,large,10450.79714128642
718,rocket_89,falcon,2008-08-24,kourou,5.220564560852142,-52.73580958668448,5343,leo,1,27,42.89,2008,heavy,8025.823353293413
719,rocket_17,soyuz,2020-06-22,cape canaveral,28.396734908488696,-80.61880727587422,954,meo,1,99,5.0,2020,medium,5235.602094240838
720,rocket_141,soyuz,2016-07-10,satish dhawan,13.712062464692263,80.21004471381846,50,sso,1,133,39.06,2016,small,765882.3529411765
721,rocket_64,electron,2001-05-15,kourou,5.21976156681784,-52.77349024599098,1554,meo,0,101,39.05,2001,medium,25112.540192926044
722,rocket_229,vega,2007-12-19,satish dhawan,13.736442308571316,80.23355948624503,1292,sso,0,109,33.705,2007,medium,26067.285382830625
723,rocket_177,longmarch,2007-05-03,jiuquan,40.97841044355291,100.3056181867583,2043,transfer,1,128,45.02,2007,large,22025.440313111547
724,rocket_146,atlas,2001-03-25,tanegashima,30.38394787874138,130.9469753178442,695,leo,1,26,51.21,2001,medium,73577.58620689655
725,rocket_293,ariane,2009-08-12,kourou,5.2349787866977,-52.772937707931376,4102,transfer,1,109,34.89,2009,large,8503.533999512552
726,rocket_106,soyuz,2012-01-26,tanegashima,30.375062954538127,130.98159980736878,4790,sso,0,110,38.15,2012,large,7962.8470048006675
727,rocket_5,falcon,2021-04-07,baikonur,45.93981868748139,63.32074033139282,6965,transfer,1,164,67.99,2021,heavy,9760.2641401091
728,rocket_5,ariane,2010-01-14,jiuquan,40.97639839444361,100.31769138051506,7047,sso,1,124,68.8,2010,heavy,9761.634506242906
729,rocket_141,delta,2019-01-04,tanegashima,30.352314390937075,130.9539653248316,5653,meo,0,129,28.95,2019,heavy,5120.268836222143
730,rocket_130,vega,2009-10-15,satish dhawan,13.701110735160281,80.25278489835128,1546,meo,1,106,26.46,2009,medium,17104.072398190045
731,rocket_300,electron,2004-08-03,cape canaveral,28.355391146276553,-80.62469740280459,88,sso,1,108,49.63,2004,small,557640.4494382022
732,rocket_288,longmarch,2012-09-05,jiuquan,40.93664067141565,100.31604159552893,1378,transfer,0,127,5.0,2012,medium,3625.8158085569253
733,rocket_247,atlas,2002-11-11,plesetsk,62.92868212975777,40.465295854934816,1073,meo,1,157,44.56,2002,medium,41489.75791433892
734,rocket_142,longmarch,2011-09-18,jiuquan,40.947452548920104,100.29732069938282,6529,gto,1,42,38.5,2011,heavy,5895.865237366003
735,rocket_265,ariane,2010-10-12,cape canaveral,28.39339039686551,-80.63286009308835,6422,sso,1,105,57.82,2010,heavy,9002.023976335046
736,,,2006-04-11,,28.38215233356058,-80.60848959274676,1462,,0,140,37.32,2006,medium,25509.227614490774
737,rocket_152,vega,2011-08-21,tanegashima,30.390746450112932,130.95959079278413,3696,heo,1,108,30.33,2011,large,8203.949147957803
738,rocket_19,electron,2008-07-08,plesetsk,62.92584184500246,40.45729766398551,585,transfer,1,123,35.97,2008,medium,61382.25255972696
739,rocket_274,soyuz,2021-05-04,plesetsk,62.92727963631938,40.446759019535676,128,sso,1,83,45.71,2021,small,354341.0852713178
740,rocket_88,delta,2008-02-15,jiuquan,40.97491468482342,100.34618723801165,5982,leo,1,29,38.08,2008,heavy,6364.6999832859765
741,rocket_66,vega,2011-08-08,baikonur,45.94816012440477,63.30765575630154,4870,transfer,0,102,44.44,2011,large,9123.383288852392
742,rocket_46,longmarch,2009-12-20,plesetsk,62.94943723009588,40.468266420753736,3516,gto,0,3,29.67,2009,large,8436.167187944271
743,rocket_216,delta,2014-11-11,plesetsk,62.929589238702505,40.43228673288393,6458,meo,1,113,41.11,2014,heavy,6364.762347112556
744,rocket_238,delta,2005-04-13,satish dhawan,13.734773035510804,80.22630246672271,6879,leo,1,8,9.88,2005,heavy,1436.046511627907
745,rocket_242,atlas,2008-09-22,vandenberg,34.73325585106104,-120.6049156319615,562,transfer,0,106,29.18,2008,medium,51829.48490230906
746,rocket_272,electron,2013-05-20,tanegashima,30.375825749111748,130.97774317797317,1044,leo,1,19,31.51,2013,medium,30153.11004784689
747,rocket_71,ariane,2008-12-25,plesetsk,62.92872860378175,40.46351792368832,5668,heo,1,85,53.32,2008,heavy,9405.538895748808
748,rocket_74,vega,2014-03-11,baikonur,45.928584794443964,63.29088453033809,1483,leo,1,16,19.3,2014,medium,13005.390835579516
749,rocket_171,vega,2007-12-07,plesetsk,62.93326223537148,40.474596638325764,2283,transfer,1,94,17.55,2007,large,7683.887915936953
750,rocket_3,falcon,2020-04-11,jiuquan,40.98117537982847,100.30833370090338,6612,gto,1,29,51.02,2020,heavy,7715.106608195978
751,rocket_296,ariane,2007-02-08,satish dhawan,13.721408354852251,80.20990143866828,5496,leo,0,15,62.08,2007,heavy,11293.432781517191
752,rocket_223,ariane,2019-04-06,tanegashima,30.372316395786463,130.96738717491274,5493,heo,1,119,28.94,2019,heavy,5267.564615944667
753,rocket_197,vega,2000-03-17,cape canaveral,28.39033374535157,-80.62440134090478,3846,sso,0,105,5.15,2000,large,1338.7054847933455
754,rocket_192,soyuz,2000-08-18,plesetsk,62.92999195915038,40.47395654349416,800,sso,1,114,29.79,2000,medium,37191.011235955055
755,rocket_10,soyuz,2000-03-08,kourou,5.236812281739311,-52.73934827763549,1372,gto,1,55,36.39,2000,medium,26504.005826656954
756,rocket_160,longmarch,2005-10-13,vandenberg,34.73051798649433,-120.56167172200217,1665,heo,0,106,20.11,2005,medium,12070.828331332534
757,rocket_86,delta,2002-12-05,cape canaveral,28.394794338835187,-80.58586001920064,7067,meo,0,135,12.35,2002,heavy,1747.3118279569892
758,rocket_234,delta,2023-05-04,plesetsk,62.92974704958814,40.530363471101204,2555,heo,0,102,29.84,2023,large,11674.491392801252
759,rocket_176,ariane,2021-12-27,plesetsk,62.909371501876656,40.50008331880201,4631,gto,1,96,59.75,2021,large,12899.395509499136
760,rocket_207,ariane,2000-11-09,kourou,5.246993663725805,-52.73197139801467,3015,gto,1,36,35.07,2000,large,11627.984084880636
761,rocket_109,ariane,2000-12-25,baikonur,45.94925049390225,63.277112886666615,2396,leo,1,24,53.4,2000,large,22277.84730913642
762,rocket_20,longmarch,2016-10-30,jiuquan,40.94224047790779,100.33292339263534,2483,sso,0,112,33.21,2016,large,13369.565217391304
763,rocket_25,falcon,2004-11-06,cape canaveral,28.37903191159903,-80.63610729388533,3729,leo,1,10,71.58,2004,large,19190.34852546917
764,rocket_214,atlas,2019-12-06,tanegashima,30.377989121793266,130.97241500419236,1371,leo,1,8,22.35,2019,medium,16290.08746355685
765,,,2006-11-13,,5.250487090225313,-52.76677687080129,9763,,1,122,50.82,2006,heavy,5204.834084391643
766,rocket_155,falcon,2018-11-17,vandenberg,34.73172198746702,-120.59637902795988,6520,transfer,0,125,42.39,2018,heavy,6500.5367274957825
767,rocket_71,delta,2018-10-15,vandenberg,34.76841500255652,-120.56901249897457,8569,sso,1,111,5.0,2018,heavy,583.4305717619603
768,rocket_145,atlas,2005-02-10,vandenberg,34.72087938400066,-120.57753890250244,1387,heo,1,156,37.59,2005,medium,27082.132564841497
769,rocket_103,soyuz,2011-10-18,kourou,5.2200734670934095,-52.76464373510648,1115,meo,1,133,25.96,2011,medium,23261.648745519713
770,rocket_152,electron,2007-03-12,cape canaveral,28.384840559533604,-80.63683473990048,3662,sso,0,139,29.8,2007,large,8135.408135408135
771,rocket_107,vega,2021-07-24,plesetsk,62.91606027833089,40.45849824842079,2138,gto,1,36,42.24,2021,large,19747.545582047685
772,rocket_7,falcon,2003-12-29,vandenberg,34.70945990158266,-120.53194819538861,1945,sso,1,111,38.92,2003,medium,20000.0
773,rocket_77,vega,2004-01-15,vandenberg,34.72883180129763,-120.56315092027747,3005,transfer,0,104,47.54,2004,large,15815.036593479706
774,rocket_132,atlas,2010-05-15,satish dhawan,13.74571516848245,80.28215817947061,225,meo,0,93,40.86,2010,small,180796.46017699115
775,rocket_238,delta,2002-03-31,vandenberg,34.754196581553266,-120.61399266564494,2600,gto,0,67,13.6,2002,large,5228.75816993464
776,rocket_149,falcon,2016-02-27,plesetsk,62.902662065793194,40.49926753027077,6354,heo,0,152,56.24,2016,heavy,8849.724626278521
777,rocket_49,atlas,2002-01-21,cape canaveral,28.389136263951478,-80.64301903773342,710,gto,1,31,50.89,2002,medium,71575.24613220815
778,rocket_169,ariane,2016-01-14,satish dhawan,13.737057976505827,80.24147139062136,9027,sso,0,115,45.31,2016,heavy,5018.830305715552
779,rocket_48,delta,2016-09-18,plesetsk,62.9464769251452,40.45706303482016,4485,gto,1,14,24.8,2016,large,5528.310298707089
780,rocket_206,atlas,2017-12-14,satish dhawan,13.689699175760296,80.22598923541688,4314,meo,1,106,26.1,2017,large,6048.667439165701
781,rocket_245,electron,2018-12-01,baikonur,45.96850349898618,63.28569447320801,112,leo,1,28,31.4,2018,small,277876.1061946903
782,rocket_31,ariane,2007-02-24,vandenberg,34.75151176871857,-120.60733791382691,4856,heo,0,109,53.27,2007,large,10967.675519868231
783,rocket_292,vega,2019-08-27,baikonur,45.9448895997097,63.28547507097091,577,sso,1,144,27.25,2019,medium,47145.328719723184
784,rocket_184,electron,2001-04-17,baikonur,45.94392329009272,63.313556287903054,94,heo,1,113,41.56,2001,small,437473.6842105263
785,rocket_58,vega,2018-06-13,satish dhawan,13.716728598153077,80.22066047399625,2903,leo,0,20,29.63,2018,large,10203.168044077134
786,rocket_134,atlas,2014-02-04,cape canaveral,28.400188402116022,-80.58241380804989,1740,transfer,1,132,35.63,2014,medium,20465.249856404364
787,rocket_174,soyuz,2023-04-14,vandenberg,34.72943028587378,-120.5782526124066,579,heo,1,113,5.0,2023,medium,8620.689655172413
788,rocket_247,soyuz,2015-07-05,tanegashima,30.402264579502646,130.95092747854204,879,gto,1,41,7.54,2015,medium,8568.181818181818
789,rocket_6,falcon,2007-01-15,satish dhawan,13.717670184257498,80.25923610658032,4022,heo,1,141,39.23,2007,large,9751.429281630624
790,rocket_39,ariane,2022-01-20,plesetsk,62.9784399063499,40.42701135091598,4276,gto,0,53,61.1,2022,large,14285.714285714286
791,rocket_143,longmarch,2002-04-04,kourou,5.249732563838923,-52.77102304573247,1717,sso,1,133,13.9,2002,medium,8090.803259604191
792,rocket_207,electron,2010-07-17,vandenberg,34.71538589737338,-120.61595935464389,549,heo,0,147,7.31,2010,medium,13290.90909090909
793,rocket_294,vega,2020-02-06,vandenberg,34.75113004670335,-120.57741120737238,898,heo,1,141,7.85,2020,medium,8731.924360400444
794,rocket_162,vega,2005-04-28,satish dhawan,13.69614469520165,80.22245353494898,758,transfer,0,82,34.67,2005,medium,45678.52437417655
795,rocket_53,falcon,2018-02-04,tanegashima,30.393176248227,130.94884057043797,6068,leo,1,19,39.15,2018,heavy,6450.815620365794
796,rocket_47,falcon,2013-08-30,kourou,5.22181137685343,-52.755108091351694,2331,transfer,1,104,63.14,2013,large,27075.471698113208
797,rocket_175,vega,2016-04-19,cape canaveral,28.33541398024202,-80.59009955273066,264,gto,0,25,24.06,2016,small,90792.45283018867
798,rocket_170,vega,2021-03-22,plesetsk,62.9132790048593,40.45965575506704,158,transfer,0,104,5.0,2021,small,31446.540880503144
799,rocket_59,vega,2004-05-15,kourou,5.183913061295706,-52.77850916828414,714,leo,1,23,35.39,2004,medium,49496.503496503494
800,rocket_182,longmarch,2013-02-04,plesetsk,62.90000453861237,40.5073633858612,895,transfer,1,135,26.67,2013,medium,29765.625
