mission_id,rocket_name,family,launch_date,launch_site,lat,lon,payload_kg,orbit,success,flight_time_min,cost_million_usd
735,rocket_265,ariane,2010-10-12,Cape Canaveral,28.39339039686551,-80.63286009308835,6422,SSO,1,105,57.82
736,,,2006-04-11,,28.38215233356058,-80.60848959274676,1462,,0,140,37.32
737,rocket_152,vega,2011-08-21,Tanegashima,30.390746450112932,130.95959079278413,3696,HEO,1,108,30.33
738,rocket_19,electron,2008-07-08,Plesetsk,62.92584184500246,40.45729766398551,585,Transfer,1,123,35.97
739,rocket_274,soyuz,2021-05-04,Plesetsk,62.92727963631938,40.446759019535676,128,SSO,1,83,45.71
740,rocket_88,delta,2008-02-15,Jiuquan,40.97491468482342,100.34618723801165,5982,LEO,1,29,38.08
741,rocket_66,vega,2011-08-08,Baikonur,45.94816012440477,63.30765575630154,4870,Transfer,0,102,44.44
742,rocket_46,longmarch,2009-12-20,Plesetsk,62.94943723009588,40.468266420753736,3516,GTO,0,3,29.67
743,rocket_216,delta,2014-11-11,Plesetsk,62.929589238702505,40.43228673288393,6458,MEO,1,113,41.11
744,rocket_238,delta,2005-04-13,Satish Dhawan,13.734773035510804,80.22630246672271,6879,LEO,1,8,9.88
745,rocket_242,atlas,2008-09-22,Vandenberg,34.73325585106104,-120.6049156319615,562,Transfer,0,106,29.18
746,rocket_272,electron,2013-05-20,Tanegashima,30.375825749111748,130.97774317797317,1044,LEO,1,19,31.51
747,rocket_71,ariane,2008-12-25,Plesetsk,62.92872860378175,40.46351792368832,5668,HEO,1,85,53.32
748,rocket_74,vega,2014-03-11,Baikonur,45.928584794443964,63.29088453033809,1483,LEO,1,16,19.3
749,rocket_171,vega,2007-12-07,Plesetsk,62.93326223537148,40.474596638325764,2283,Transfer,1,94,17.55
750,rocket_3,falcon,2020-04-11,Jiuquan,40.98117537982847,100.30833370090338,6612,GTO,1,29,51.02
751,rocket_296,ariane,2007-02-08,Satish Dhawan,13.721408354852251,80.20990143866828,5496,LEO,0,15,62.08
752,rocket_223,ariane,2019-04-06,Tanegashima,30.372316395786463,130.96738717491274,5493,HEO,1,119,28.94
753,rocket_197,vega,2000-03-17,Cape Canaveral,28.39033374535157,-80.62440134090478,3846,SSO,0,105,5.15
754,rocket_192,soyuz,2000-08-18,Plesetsk,62.92999195915038,40.47395654349416,800,SSO,1,114,29.79
755,rocket_10,soyuz,2000-03-08,Kourou,5.236812281739311,-52.73934827763549,1372,GTO,1,55,36.39
756,rocket_160,longmarch,2005-10-13,Vandenberg,34.73051798649433,-120.56167172200217,1665,HEO,0,106,20.11
757,rocket_86,delta,2002-12-05,Cape Canaveral,28.394794338835187,-80.58586001920064,7067,MEO,0,135,12.35
758,rocket_234,delta,2023-05-04,Plesetsk,62.92974704958814,40.530363471101204,2555,HEO,0,102,29.84
759,rocket_176,ariane,2021-12-27,Plesetsk,62.909371501876656,40.50008331880201,4631,GTO,1,96,59.75
760,rocket_207,ariane,2000-11-09,Kourou,5.246993663725805,-52.73197139801467,3015,GTO,1,36,35.07
761,rocket_109,ariane,2000-12-25,Baikonur,45.94925049390225,63.277112886666615,2396,LEO,1,24,53.4
762,rocket_20,longmarch,2016-10-30,Jiuquan,40.94224047790779,100.33292339263534,2483,SSO,0,112,33.21
763,rocket_25,falcon,2004-11-06,Cape Canaveral,28.37903191159903,-80.63610729388533,3729,LEO,1,10,71.58
764,rocket_214,atlas,2019-12-06,Tanegashima,30.377989121793266,130.97241500419236,1371,LEO,1,8,22.35
765,,,2006-11-13,,5.250487090225313,-52.76677687080129,9763,,1,122,50.82
766,rocket_155,falcon,2018-11-17,Vandenberg,34.73172198746702,-120.59637902795988,6520,Transfer,0,125,42.39
767,rocket_71,delta,2018-10-15,Vandenberg,34.76841500255652,-120.56901249897457,8569,SSO,1,111,5.0
768,rocket_145,atlas,2005-02-10,Vandenberg,34.72087938400066,-120.57753890250244,1387,HEO,1,156,37.59
769,rocket_103,soyuz,2011-10-18,Kourou,5.2200734670934095,-52.76464373510648,1115,MEO,1,133,25.96
770,rocket_152,electron,2007-03-12,Cape Canaveral,28.384840559533604,-80.63683473990048,3662,SSO,0,139,29.8
771,rocket_107,vega,2021-07-24,Plesetsk,62.91606027833089,40.45849824842079,2138,GTO,1,36,42.24
772,rocket_7,falcon,2003-12-29,Vandenberg,34.70945990158266,-120.53194819538861,1945,SSO,1,111,38.92
773,rocket_77,vega,2004-01-15,Vandenberg,34.72883180129763,-120.56315092027747,3005,Transfer,0,104,47.54
774,rocket_132,atlas,2010-05-15,Satish Dhawan,13.74571516848245,80.28215817947061,225,MEO,0,93,40.86
775,rocket_238,delta,2002-03-31,Vandenberg,34.754196581553266,-120.61399266564494,2600,GTO,0,67,13.6
776,rocket_149,falcon,2016-02-27,Plesetsk,62.902662065793194,40.49926753027077,6354,HEO,0,152,56.24
777,rocket_49,atlas,2002-01-21,Cape Canaveral,28.389136263951478,-80.64301903773342,710,GTO,1,31,50.89
778,rocket_169,ariane,2016-01-14,Satish Dhawan,13.737057976505827,80.24147139062136,9027,SSO,0,115,45.31
779,rocket_48,delta,2016-09-18,Plesetsk,62.9464769251452,40.45706303482016,4485,GTO,1,14,24.8
780,rocket_206,atlas,2017-12-14,Satish Dhawan,13.689699175760296,80.22598923541688,4314,MEO,1,106,26.1
781,rocket_245,electron,2018-12-01,Baikonur,45.96850349898618,63.28569447320801,112,LEO,1,28,31.4
782,rocket_31,ariane,2007-02-24,Vandenberg,34.75151176871857,-120.60733791382691,4856,HEO,0,109,53.27
783,rocket_292,vega,2019-08-27,Baikonur,45.9448895997097,63.28547507097091,577,SSO,1,144,27.25
784,rocket_184,electron,2001-04-17,Baikonur,45.94392329009272,63.313556287903054,94,HEO,1,113,41.56
785,rocket_58,vega,2018-06-13,Satish Dhawan,13.716728598153077,80.22066047399625,2903,LEO,0,20,29.63
786,rocket_134,atlas,2014-02-04,Cape Canaveral,28.400188402116022,-80.58241380804989,1740,Transfer,1,132,35.63
787,rocket_174,soyuz,2023-04-14,Vandenberg,34.72943028587378,-120.5782526124066,579,HEO,1,113,5.0
788,rocket_247,soyuz,2015-07-05,Tanegashima,30.402264579502646,130.95092747854204,879,GTO,1,41,7.54
789,rocket_6,falcon,2007-01-15,Satish Dhawan,13.717670184257498,80.25923610658032,4022,HEO,1,141,39.23
790,rocket_39,ariane,2022-01-20,Plesetsk,62.9784399063499,40.42701135091598,4276,GTO,0,53,61.1
791,rocket_143,longmarch,2002-04-04,Kourou,5.249732563838923,-52.77102304573247,1717,SSO,1,133,13.9
792,rocket_207,electron,2010-07-17,Vandenberg,34.71538589737338,-120.61595935464389,549,HEO,0,147,7.31
793,rocket_294,vega,2020-02-06,Vandenberg,34.75113004670335,-120.57741120737238,898,HEO,1,141,7.85
794,rocket_162,vega,2005-04-28,Satish Dhawan,13.69614469520165,80.22245353494898,758,Transfer,0,82,34.67
795,rocket_53,falcon,2018-02-04,Tanegashima,30.393176248227,130.94884057043797,6068,LEO,1,19,39.15
796,rocket_47,falcon,2013-08-30,Kourou,5.22181137685343,-52.755108091351694,2331,Transfer,1,104,63.14
797,rocket_175,vega,2016-04-19,Cape Canaveral,28.33541398024202,-80.59009955273066,264,GTO,0,25,24.06
798,rocket_170,vega,2021-03-22,Plesetsk,62.9132790048593,40.45965575506704,158,Transfer,0,104,5.0
799,rocket_59,vega,2004-05-15,Kourou,5.183913061295706,-52.77850916828414,714,LEO,1,23,35.39
800,rocket_182,longmarch,2013-02-04,Plesetsk,62.90000453861237,40.5073633858612,895,Transfer,1,135,26.67
